62.4205	    65
62.4507	    65
 62.48	    64
62.5102	    64
62.5403	    64
62.5697	    64
62.5998	    64
 62.63	    64
62.6602	    65
62.6904	    65
62.7197	    64
62.7499	    65
 62.78	    65
62.8094	    64
62.8395	    64
62.8697	    65
62.8999	    64
62.9292	    65
62.9594	    65
62.9896	    65
63.0189	    65
63.0491	    64
63.0792	    64
63.1086	    65
63.1388	    64
63.1689	    64
63.1991	    65
63.2284	    64
63.2586	    65
63.2888	    65
63.3181	    65
63.3483	    64
63.3785	    63
63.4086	    64
63.438	    64
63.4681	    65
63.4983	    64
63.5276	    66
63.5578	    66
63.588	    66
63.6182	    66
63.6475	    67
63.6777	    66
63.7078	    66
63.7372	    66
63.7673	    67
63.7975	    67
63.8268	    67
63.857	    68
63.8872	    67
63.9165	    67
63.9467	    68
63.9769	    68
64.007	    68
64.0364	    68
64.0665	    68
64.0967	    68
64.1261	    69
64.1562	    70
64.1864	    69
64.2157	    70
64.2459	    70
64.2761	    70
64.3054	    71
64.3356	    70
64.3658	    71
64.3959	    69
64.4253	    70
64.4554	    70
64.4856	    71
64.5158	    70
64.5451	    70
64.5753	    69
64.6055	    69
64.6356	    69
64.6658	    71
64.6951	    71
64.7253	    71
64.7555	    71
64.7848	    71
64.815	    72
64.8452	    71
64.8753	    71
64.9047	    71
64.9348	    72
64.965	    72
64.9943	    73
65.0245	    73
65.0547	    73
65.084	    74
65.1142	    74
65.1444	    75
65.1745	    74
65.2039	    75
65.234	    75
65.2642	    74
65.2936	    75
65.3237	    74
65.3539	    75
65.3832	    75
65.4134	    75
65.4436	    75
65.4737	    76
65.5031	    76
65.5333	    76
65.5634	    75
65.5928	    74
65.6229	    75
65.6531	    75
65.6833	    75
65.7126	    75
65.7428	    74
65.773	    74
65.8023	    74
65.8325	    74
65.8626	    74
65.8928	    74
65.9221	    74
65.9523	    75
65.9825	    74
66.0127	    75
66.042	    75
66.0722	    76
66.1023	    76
66.1317	    77
66.1618	    77
66.192	    78
66.2222	    78
66.2515	    78
66.2817	    78
66.3119	    78
66.3412	    79
66.3714	    78
66.4015	    78
66.4309	    79
66.461	    80
66.4912	    80
66.5214	    80
66.5507	    79
66.5809	    79
66.6111	    79
66.6412	    79
66.6706	    79
66.7008	    79
66.7309	    79
66.7611	    80
66.7904	    80
66.8206	    81
66.8508	    82
66.8801	    82
66.9103	    80
66.9405	    80
66.9706	    80
    67	    81
67.0301	    79
67.0603	    79
67.0896	    79
67.1198	    81
 67.15	    83
67.1793	    85
67.2095	    82
67.2397	    80
67.2698	    79
67.2992	    81
67.3293	    82
67.3595	    81
67.3888	    80
67.419	    79
67.4492	    81
67.4794	    81
67.5087	    82
67.5389	    82
67.569	    82
67.5992	    83
67.6285	    82
67.6587	    83
67.6889	    83
67.7182	    84
67.7484	    85
67.7786	    86
67.8079	    86
67.8381	    86
67.8682	    87
67.8984	    87
67.9278	    87
67.9579	    88
67.9881	    88
68.0174	    88
